"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","group_nm","d_in","i_ts","u_ts","d_ts","import_duties","export_duties","local_duties","export_policies","import_policies","local_policies"
"12051",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01059410'","  "," For breeding purposes; Spent fowl; Started pullets","01'","Live animals","0105'","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594'"," - - Fowls of the species Gallus domesticus","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12052",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01059491'","  "," Within access commitment","01'","Live animals","0105'","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594'"," - - Fowls of the species Gallus domesticus","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12053",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01059492'","  "," Over access commitment","01'","Live animals","0105'","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010594'"," - - Fowls of the species Gallus domesticus","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12054",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01059911'","  "," Within access commitment","01'","Live animals","0105'","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12055",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01059912'","  "," Over access commitment","01'","Live animals","0105'","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12056",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01059990'","  "," Other","01'","Live animals","0105'","Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guin","010599'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12057",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01061100'","  "," Primates","01'","Live animals","0106'","Other live animals.","010611'"," - - Primates","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12058",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01061200'","  "," Whales, dolphins and porpoises (mammals of the order Cetecea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)","01'","Live animals","0106'","Other live animals.","010612'"," - - Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of ","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12059",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01061300'","  "," Camels and other camelids (Camelidae)","01'","Live animals","0106'","Other live animals.","010613'"," - - Camels and other camelids (Camelidae)","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12060",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01061400'","  "," Rabbits and hares","01'","Live animals","0106'","Other live animals.","010614'"," - - Rabbits and hares","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12061",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01061900'","  "," Other","01'","Live animals","0106'","Other live animals.","010619'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12062",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01062000'","  "," Reptiles (including snakes and turtles)","01'","Live animals","0106'","Other live animals.","010620'"," - Reptiles (including snakes and turtles)","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12063",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01063100'","  "," Birds of prey","01'","Live animals","0106'","Other live animals.","010631'"," - - Birds of prey","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12064",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01063200'","  "," Psittaciformes (including parrots, parakeets, macaws and cockatoos)","01'","Live animals","0106'","Other live animals.","010632'"," - - Psittaciformes (including parrots, parakeets, macaws and cockatoos)","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12065",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01063300'","  "," Ostriches; emus (Dromaius novaehollandiae)","01'","Live animals","0106'","Other live animals.","010633'"," - - Ostriches; emus (Dromaius novaehollandiae)","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12066",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01063900'","  "," Other","01'","Live animals","0106'","Other live animals.","010639'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12067",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01064100'","  "," Bees","01'","Live animals","0106'","Other live animals.","010641'"," - - Bees","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12068",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01064900'","  "," Other","01'","Live animals","0106'","Other live animals.","010649'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12069",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","01069000'","  "," Other","01'","Live animals","0106'","Other live animals.","010690'"," - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12070",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02011010'","  "," Within access commitment","02'","Meat and edible meat offal","0201'","Meat of bovine animals, fresh or chilled.","020110'"," - Carcasses and half-carcasses","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12071",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02011020'","  "," Over access commitment","02'","Meat and edible meat offal","0201'","Meat of bovine animals, fresh or chilled.","020110'"," - Carcasses and half-carcasses","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12072",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02012010'","  "," Within access commitment","02'","Meat and edible meat offal","0201'","Meat of bovine animals, fresh or chilled.","020120'"," - Other cuts with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12073",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02012020'","  "," Over access commitment","02'","Meat and edible meat offal","0201'","Meat of bovine animals, fresh or chilled.","020120'"," - Other cuts with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12074",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02013010'","  "," Within access commitment","02'","Meat and edible meat offal","0201'","Meat of bovine animals, fresh or chilled.","020130'"," - Boneless","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12075",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02013020'","  "," Over access commitment","02'","Meat and edible meat offal","0201'","Meat of bovine animals, fresh or chilled.","020130'"," - Boneless","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12076",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02021010'","  "," Within access commitment","02'","Meat and edible meat offal","0202'","Meat of bovine animals, frozen.","020210'"," - Carcasses and half-carcasses","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12077",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02021020'","  "," Over access commitment","02'","Meat and edible meat offal","0202'","Meat of bovine animals, frozen.","020210'"," - Carcasses and half-carcasses","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12078",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02022010'","  "," Within access commitment","02'","Meat and edible meat offal","0202'","Meat of bovine animals, frozen.","020220'"," - Other cuts with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12079",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02022020'","  "," Over access commitment","02'","Meat and edible meat offal","0202'","Meat of bovine animals, frozen.","020220'"," - Other cuts with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12080",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02023010'","  "," Within access commitment","02'","Meat and edible meat offal","0202'","Meat of bovine animals, frozen.","020230'"," - Boneless","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12081",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02023020'","  "," Over access commitment","02'","Meat and edible meat offal","0202'","Meat of bovine animals, frozen.","020230'"," - Boneless","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12082",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02031100'","  "," Carcasses and half-carcasses","02'","Meat and edible meat offal","0203'","Meat of swine, fresh, chilled or frozen.","020311'"," - - Carcasses and half-carcasses","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12083",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02031200'","  "," Hams, shoulders and cuts thereof, with bone in","02'","Meat and edible meat offal","0203'","Meat of swine, fresh, chilled or frozen.","020312'"," - - Hams, shoulders and cuts thereof, with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12084",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02031900'","  "," Other","02'","Meat and edible meat offal","0203'","Meat of swine, fresh, chilled or frozen.","020319'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12085",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02032100'","  "," Carcasses and half-carcasses","02'","Meat and edible meat offal","0203'","Meat of swine, fresh, chilled or frozen.","020321'"," - - Carcasses and half-carcasses","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12086",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02032200'","  "," Hams, shoulders and cuts thereof, with bone in","02'","Meat and edible meat offal","0203'","Meat of swine, fresh, chilled or frozen.","020322'"," - - Hams, shoulders and cuts thereof, with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12087",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02032900'","  "," Other","02'","Meat and edible meat offal","0203'","Meat of swine, fresh, chilled or frozen.","020329'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12088",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02041000'","  "," Carcasses and half-carcasses of lamb, fresh or chilled","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020410'"," - Carcasses and half-carcasses of lamb, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12089",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02042100'","  "," Carcasses and half-carcasses","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020421'"," - - Carcasses and half-carcasses","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12090",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02042200'","  "," Other cuts with bone in","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020422'"," - - Other cuts with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12091",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02042300'","  "," Boneless","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020423'"," - - Boneless","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12092",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02043000'","  "," Carcasses and half-carcasses of lamb, frozen","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020430'"," - Carcasses and half-carcasses of lamb, frozen","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12093",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02044100'","  "," Carcasses and half-carcasses","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020441'"," - - Carcasses and half-carcasses","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12094",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02044210'","  "," Of lamb","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020442'"," - - Other cuts with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12095",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02044220'","  "," Of mutton","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020442'"," - - Other cuts with bone in","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12096",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02044310'","  "," Of lamb","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020443'"," - - Boneless","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12097",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02044320'","  "," Of mutton","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020443'"," - - Boneless","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12098",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02045000'","  "," Meat of goats","02'","Meat and edible meat offal","0204'","Meat of sheep or goats, fresh, chilled or frozen.","020450'"," - Meat of goats","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12099",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02050000'","  "," Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.","02'","Meat and edible meat offal","0205'","Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.","020500'"," Meat of horses, asses, mules or hinnies, fresh, chilled or frozen.","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12100",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02061000'","  "," Of bovine animals, fresh or chilled","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020610'"," - Of bovine animals, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12101",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02062100'","  "," Tongues","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020621'"," - - Tongues","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12102",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02062200'","  "," Livers","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020622'"," - - Livers","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12103",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02062900'","  "," Other","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020629'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12104",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02063000'","  "," Of swine, fresh or chilled","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630'"," - Of swine, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12105",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02064100'","  "," Livers","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020641'"," - - Livers","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12106",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02064900'","  "," Other","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649'"," - - Other","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12107",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02068000'","  "," Other, fresh or chilled","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020680'"," - Other, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12108",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02069000'","  "," Other, frozen","02'","Meat and edible meat offal","0206'","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020690'"," - Other, frozen","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12109",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071110'","  "," Spent fowl","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020711'"," - - Not cut in pieces, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12110",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071191'","  "," Within access commitment","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020711'"," - - Not cut in pieces, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12111",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071192'","  "," Over access commitment","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020711'"," - - Not cut in pieces, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12112",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071210'","  "," Spent fowl","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020712'"," - - Not cut in pieces, frozen","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12113",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071291'","  "," Within access commitment","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020712'"," - - Not cut in pieces, frozen","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12114",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071292'","  "," Over access commitment","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020712'"," - - Not cut in pieces, frozen","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12115",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071310'","  "," Spent fowl","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020713'"," - - Cuts and offal, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12116",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071391'","  "," Within access commitment","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020713'"," - - Cuts and offal, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
"12117",NULL,"HS 2017","Harmonized System 2017","Canada","124'","2021","1","02071392'","  "," Over access commitment, bone in","02'","Meat and edible meat offal","0207'","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020713'"," - - Cuts and offal, fresh or chilled","8","1","R","0","0",NULL,NULL,NULL,"0","0","0","0","0","0"
